TAR_ENRE;MEDIDOR;FACTURA;IMP_TOTAL_FACTURA;IMP_ENE_REACT;DIRECCION;NOM_CLIENTE;TENSION;ID_CUENTA;ENERGIA_ACTIVA;FECHA_LEC_DESDE;FECHA_LEC_HASTA;DISTRIBUIDORA;FECH_VTO;FECHA_ARCHIVO;FECHA_ARCHIVO_MODIF;IMP_CONCEPTOS_ELECTRICOS;POT_CONTR;POT_ADQUIRIDA;POT_EXCESO;ENE_REACT;IMP_ENERGIA_ACTIVA;IMP_IMPUESTOS_Y_AJUSTES;Potencia_Optima;COSENO;AÑO FACTURA;Qi;Qf;Qc;Test Qi-Qc;Qc promedio;Qc banco;Cargo_pot_Contratada_Actual;Cargo_pot_excedida_Actual;Cargo_pot_Contratada_Optima;Cargo_pot_excedida_Optima;Importe_Potencia_Actual_Con_impuestos;Importe_Potencia_Optima_Con_impuestos;Cargo_Desvio_optimo;Inmuebles.latitude;Inmuebles.longitude;Inmuebles.TABLA INMUEBLES.DENOMINACION;Inmuebles.TABLA INMUEBLES.NIVEL GESTION 1;IMP_CARGO_POR_POTENCIA;REPARTICION
1;7459230;62233242;11.001,79 ARS;0;DEFENSA 229  1065                                 ;MUSEO DE LA CIUDAD            ;BT;3414461;3092,0;15/12/2017;15/1/2018;EDESUR;3/4/2018;201802;02/2018;7.701,25 ARS;0;0;0;1916;8342,22;2.659,57 ARS;0;0,85;2018;2.395.311.868;2.395.311.868;0;ok;0;0;0;0;0;0;0;0;0;-34,6105131;-58,3720754;MUSEO DE LA CIUDAD DE BUENOS AIRES;MINISTERIO DE CULTURA;0;MUSEO DE LA CIUDAD
1;15000622;62389372;1.128,19 ARS;0;BARRIO LUGANO 1Y2 EDIF 23   1439                  ;BIBLIOTECA CHORROARIN         ;BT;2001876;254,0;15/12/2017;17/1/2018;EDESUR;3/4/2018;201802;02/2018;789,73 ARS;0;0;0;157;585,22;542,97 ARS;0;0,85;2018;1.967.688.274;1.967.688.274;0;ok;3.208.683.529;350;0;0;0;0;0;0;0;-34,6839261;-58,4652489;D.G. LIBRO Y PROM. LECTURA J. 50;MINISTERIO DE CULTURA;0;D.G. LIBRO Y PROM. LECTURA J. 50
1;1002652;62592171;9.156,89 ARS;0;B PIEDRAB FTE ESC 55A          1439               ;UNIDAD SANITARIA              ;BT;2000035;2556,0;21/12/2017;21/1/2018;EDESUR;3/4/2018;201802;02/2018;6.409,82 ARS;0;0;0;1584;6896,09;2.260,80 ARS;0;0,85;2018;1.980.083.161;1.980.083.161;0;ok;7.250.888.783;800;0;0;0;0;0;0;0;-34,6780538;-58,4928629;Unidad Sanitaria Movil;MINISTERIO DE SALUD;0;MINISTERIO DE SALUD J.40
1;3652001;62281387;5.651,79 ARS;0;ALEM LEANDRO AV           693  .1036              ;GCBA - METROBUS DEL BAJO      ;BT;4755270;1581,0;15/12/2017;15/1/2018;EDESUR;3/4/2018;201802;02/2018;3.956,25 ARS;0;0;0;980;4148,54;1.503,25 ARS;0;0,85;2018;1.224.769.749;1.224.769.749;0;ok;0;0;0;0;0;0;0;0;0;-34,5996441;-58,3704638;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;0;METROBUS
1;3651999;62233249;5.086,03 ARS;0;PASEO COLON AV            161  1036               ;GCBA - METROBUS DEL BAJO      ;BT;4755059;1412,0;14/12/2017;14/1/2018;EDESUR;3/4/2018;201802;02/2018;3.560,22 ARS;0;0;0;875;3705,09;1.380,94 ARS;0;0,85;2018;1.093.848.757;1.093.848.757;0;ok;0;0;0;0;0;0;0;0;0;-34,6096388;-58,3697308;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;0;METROBUS
1;3652569;62233251;837,53 ARS;0;ALEM LEANDRO AV           410  1036               ;GCBA - METROBUS DEL BAJO      ;BT;4755066;163,0;15/12/2017;15/1/2018;EDESUR;3/4/2018;201802;02/2018;586,27 ARS;0;0;0;101;375,55;461,98 ARS;0;0,85;2018;1.262.729.089;1.262.729.089;0;ok;0;0;0;0;0;0;0;0;0;-34,6030004;-58,3704311;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;0;METROBUS
1;3652573;62233250;5.886,13 ARS;0;ALEM LEANDRO AV           204  1036               ;GCBA - METROBUS DEL BAJO      ;BT;4755062;1651,0;14/12/2017;14/1/2018;EDESUR;3/4/2018;201802;02/2018;4.120,29 ARS;0;0;0;1023;4332,22;1.553,91 ARS;0;0,85;2018;1.278.997.378;1.278.997.378;0;ok;0;0;0;0;0;0;0;0;0;-34,6052501;-58,3703222;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;0;METROBUS
1;3652006;62281388;5.527,94 ARS;0;ALEM LEANDRO AV           797  1036               ;GCBA - METROBUS DEL BAJO      ;BT;4755274;1544,0;15/12/2017;15/1/2018;EDESUR;3/4/2018;201802;02/2018;3.869,56 ARS;0;0;0;957;4051,46;1.476,48 ARS;0;0,85;2018;1.196.106.573;1.196.106.573;0;ok;0;0;0;0;0;0;0;0;0;-34,598407;-58,3709619;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;0;METROBUS
1;3652001;64365810;6.080,31 ARS;0;ALEM LEANDRO AV           693  .1036              ;GCBA - METROBUS DEL BAJO      ;BT;4755270;1634,0;15/1/2018;16/2/2018;EDESUR;27/4/2018;201803;03/2018;4.256,22 ARS;0;0;0;1013;4469,91;1.610,40 ARS;0;0,85;2018;1.265.827.811;1.265.827.811;0;ok;0;0;0;0;0;0;0;0;0;-34,5996441;-58,3704638;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;0;METROBUS
1;7459230;64259938;11.486,54 ARS;0;DEFENSA 229  1065                                 ;MUSEO DE LA CIUDAD            ;BT;3414461;3092,0;15/1/2018;15/2/2018;EDESUR;27/4/2018;201803;03/2018;8.040,58 ARS;0;0;0;1916;8712,26;2.774,28 ARS;0;0,85;2018;2.395.311.868;2.395.311.868;0;ok;0;0;0;0;0;0;0;0;0;-34,6105131;-58,3720754;MUSEO DE LA CIUDAD DE BUENOS AIRES;MINISTERIO DE CULTURA;0;MUSEO DE LA CIUDAD
1;1002652;64525972;10.055,17 ARS;0;B PIEDRAB FTE ESC 55A          1439               ;UNIDAD SANITARIA              ;BT;2000035;2638,0;21/1/2018;22/2/2018;EDESUR;27/4/2018;201803;03/2018;7.038,62 ARS;0;0;0;1635;7576,09;2.479,08 ARS;0;0,85;2018;2.043.606.956;2.043.606.956;0;ok;7.250.888.783;800;0;0;0;0;0;0;0;-34,6780538;-58,4928629;Unidad Sanitaria Movil;MINISTERIO DE SALUD;0;MINISTERIO DE SALUD J.40
1;3652006;64365811;5.944,20 ARS;0;ALEM LEANDRO AV           797  1036               ;GCBA - METROBUS DEL BAJO      ;BT;4755274;1595,0;15/1/2018;16/2/2018;EDESUR;27/4/2018;201803;03/2018;4.160,94 ARS;0;0;0;988;4363,22;1.580,98 ARS;0;0,85;2018;1.235.615.275;1.235.615.275;0;ok;0;0;0;0;0;0;0;0;0;-34,598407;-58,3709619;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;0;METROBUS
1;73302661;63834199;17.264,69 ARS;0;RIO CUARTO 2774 LOCAL1265                         ;GCBA - DIRECCION DE RECICLADO ;BT;4769333;857,0;8/1/2018;8/2/2018;EDESUR;27/4/2018;201803;03/2018;12.085,28 ARS;0;0;0;531;2294,82;14.969,87 ARS;0;0,85;2018;6.639.011.225;6.639.011.225;0;ok;0;0;0;0;0;0;0;0;0;-34,6521888;-58,3845601;DG RECICLADO J. 35;MINISTERIO DE AMBIENTE Y ESPACIO PUBLICO;0;DG RECICLADO J. 35
1;3651999;64259962;5.455,27 ARS;0;PASEO COLON AV            161  1036               ;GCBA - METROBUS DEL BAJO      ;BT;4755059;1459,0;14/1/2018;15/2/2018;EDESUR;27/4/2018;201803;03/2018;3.818,69 ARS;0;0;0;904;3980,33;1.474,94 ARS;0;0,85;2018;1.130.258.737;1.130.258.737;0;ok;0;0;0;0;0;0;0;0;0;-34,6096388;-58,3697308;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;0;METROBUS
1;3652569;64259964;863,78 ARS;0;ALEM LEANDRO AV           410  1036               ;GCBA - METROBUS DEL BAJO      ;BT;4755066;163,0;15/1/2018;15/2/2018;EDESUR;27/4/2018;201803;03/2018;604,65 ARS;0;0;0;101;390,57;473,21 ARS;0;0,85;2018;1.262.729.089;1.262.729.089;0;ok;0;0;0;0;0;0;0;0;0;-34,6030004;-58,3704311;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;0;METROBUS
1;15000622;64525980;1.176,45 ARS;0;BARRIO LUGANO 1Y2 EDIF 23   1439                  ;BIBLIOTECA CHORROARIN         ;BT;2001876;255,0;17/1/2018;19/2/2018;EDESUR;27/4/2018;201803;03/2018;823,52 ARS;0;0;0;158;615,89;560,56 ARS;0;0,85;2018;1.975.435.079;1.975.435.079;0;ok;3.208.683.529;350;0;0;0;0;0;0;0;-34,6839261;-58,4652489;D.G. LIBRO Y PROM. LECTURA J. 50;MINISTERIO DE CULTURA;0;D.G. LIBRO Y PROM. LECTURA J. 50
1;3652573;64259963;6.311,43 ARS;0;ALEM LEANDRO AV           204  1036               ;GCBA - METROBUS DEL BAJO      ;BT;4755062;1705,0;14/1/2018;15/2/2018;EDESUR;27/4/2018;201803;03/2018;4.418,00 ARS;0;0;0;1057;4651,45;1.659,98 ARS;0;0,85;2018;1.320.830.121;1.320.830.121;0;ok;0;0;0;0;0;0;0;0;0;-34,6052501;-58,3703222;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;0;METROBUS
1;73302661;65777483;3.617,21 ARS;0;RIO CUARTO 2774 LOCAL1265                         ;GCBA - DIRECCION DE RECICLADO ;BT;4769333;885,0;8/2/2018;12/3/2018;EDESUR;30/5/2018;201804;04/2018;2.532,05 ARS;0;0;0;548;2532,87;1.084,34 ARS;0;0,85;2018;6.855.921.744;6.855.921.744;0;ok;0;0;0;0;0;0;0;0;0;-34,6521888;-58,3845601;DG RECICLADO J. 35;MINISTERIO DE AMBIENTE Y ESPACIO PUBLICO;0;DG RECICLADO J. 35
1;1002652;66641619;9.909,48 ARS;0;B PIEDRAB FTE ESC 55A          1439               ;UNIDAD SANITARIA              ;BT;2000035;2519,0;22/2/2018;25/3/2018;EDESUR;30/5/2018;201804;04/2018;6.936,64 ARS;0;0;0;1561;7463,8;2.445,68 ARS;0;0,85;2018;1.951.419.986;1.951.419.986;0;ok;7.250.888.783;800;0;0;0;0;0;0;0;-34,6780538;-58,4928629;Unidad Sanitaria Movil;MINISTERIO DE SALUD;0;MINISTERIO DE SALUD J.40
1;3651999;66481653;6.295,86 ARS;0;PASEO COLON AV            161  1036               ;GCBA - METROBUS DEL BAJO      ;BT;4755059;1622,0;15/2/2018;18/3/2018;EDESUR;30/5/2018;201804;04/2018;4.407,10 ARS;0;0;0;1005;4642,16;1.653,70 ARS;0;0,85;2018;1.256.531.646;1.256.531.646;0;ok;0;0;0;0;0;0;0;0;0;-34,6096388;-58,3697308;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;0;METROBUS
1;3652001;66549278;6.593,81 ARS;0;ALEM LEANDRO AV           693  .1036              ;GCBA - METROBUS DEL BAJO      ;BT;4755270;1697,0;16/2/2018;21/3/2018;EDESUR;30/5/2018;201804;04/2018;4.615,67 ARS;0;0;0;1052;4856,81;1.737,00 ARS;0;0,85;2018;1.314.632.678;1.314.632.678;0;ok;0;0;0;0;0;0;0;0;0;-34,5996441;-58,3704638;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;0;METROBUS
1;3652006;66549279;6.876,33 ARS;0;ALEM LEANDRO AV           797  1036               ;GCBA - METROBUS DEL BAJO      ;BT;4755274;1781,0;16/2/2018;19/3/2018;EDESUR;30/5/2018;201804;04/2018;4.813,43 ARS;0;0;0;1104;5097,22;1.779,11 ARS;0;0,85;2018;1.379.705.833;1.379.705.833;0;ok;0;0;0;0;0;0;0;0;0;-34,598407;-58,3709619;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;0;METROBUS
1;3652569;66481655;886,08 ARS;0;ALEM LEANDRO AV           410  1036               ;GCBA - METROBUS DEL BAJO      ;BT;4755066;160,0;15/2/2018;18/3/2018;EDESUR;30/5/2018;201804;04/2018;620,26 ARS;0;0;0;99;401,28;484,80 ARS;0;0,85;2018;1.239.488.677;1.239.488.677;0;ok;0;0;0;0;0;0;0;0;0;-34,6030004;-58,3704311;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;0;METROBUS
1;7459230;66481640;12.568,90 ARS;0;DEFENSA 229  1065                                 ;MUSEO DE LA CIUDAD            ;BT;3414461;3216,0;15/2/2018;20/3/2018;EDESUR;30/5/2018;201804;04/2018;8.798,23 ARS;0;0;0;1993;9529,01;3.039,89 ARS;0;0,85;2018;249.137.224;249.137.224;0;ok;0;0;0;0;0;0;0;0;0;-34,6105131;-58,3720754;MUSEO DE LA CIUDAD DE BUENOS AIRES;MINISTERIO DE CULTURA;0;MUSEO DE LA CIUDAD
1;3652573;66481654;6.993,17 ARS;0;ALEM LEANDRO AV           204  1036               ;GCBA - METROBUS DEL BAJO      ;BT;4755062;1813,0;15/2/2018;18/3/2018;EDESUR;30/5/2018;201804;04/2018;4.895,22 ARS;0;0;0;1124;5188,81;1.804,36 ARS;0;0,85;2018;1.404.495.607;1.404.495.607;0;ok;0;0;0;0;0;0;0;0;0;-34,6052501;-58,3703222;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;0;METROBUS
1;15000622;66261152;1.341,19 ARS;0;BARRIO LUGANO 1Y2 EDIF 23   1439                  ;BIBLIOTECA CHORROARIN         ;BT;2001876;306,0;19/2/2018;21/3/2018;EDESUR;30/5/2018;201804;04/2018;938,83 ARS;0;0;0;190;767,45;573,74 ARS;0;0,85;2018;2.370.522.094;2.370.522.094;0;ok;3.208.683.529;350;0;0;0;0;0;0;0;-34,6839261;-58,4652489;D.G. LIBRO Y PROM. LECTURA J. 50;MINISTERIO DE CULTURA;0;D.G. LIBRO Y PROM. LECTURA J. 50
1;3652006;68221910;6.880,00 ARS;0;ALEM LEANDRO AV           797  1036               ;GCBA - METROBUS DEL BAJO      ;BT;4755274;1782,0;19/3/2018;19/4/2018;EDESUR;29/6/2018;201805;05/2018;4.816,00 ARS;0;0;0;1104;5100,08;1.779,92 ARS;0;0,85;2018;1.380.480.514;1.380.480.514;0;ok;0;0;0;0;0;0;0;0;0;-34,598407;-58,3709619;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;0;METROBUS
1;15000622;68364382;1.277,21 ARS;0;BARRIO LUGANO 1Y2 EDIF 23   1439                  ;BIBLIOTECA CHORROARIN         ;BT;2001876;307,0;21/3/2018;20/4/2018;EDESUR;29/6/2018;201805;05/2018;894,05 ARS;0;0;0;190;769,96;507,25 ARS;0;0,85;2018;2.378.268.899;2.378.268.899;0;ok;3.208.683.529;350;0;0;0;0;0;0;0;-34,6839261;-58,4652489;D.G. LIBRO Y PROM. LECTURA J. 50;MINISTERIO DE CULTURA;0;D.G. LIBRO Y PROM. LECTURA J. 50
1;3652573;68221906;6.993,17 ARS;0;ALEM LEANDRO AV           204  1036               ;GCBA - METROBUS DEL BAJO      ;BT;4755062;1813,0;18/3/2018;18/4/2018;EDESUR;29/6/2018;201805;05/2018;4.895,22 ARS;0;0;0;1124;5188,81;1.804,36 ARS;0;0,85;2018;1.404.495.607;1.404.495.607;0;ok;0;0;0;0;0;0;0;0;0;-34,6052501;-58,3703222;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;0;METROBUS
1;3652001;68221909;6.597,47 ARS;0;ALEM LEANDRO AV           693  .1036              ;GCBA - METROBUS DEL BAJO      ;BT;4755270;1698,0;21/3/2018;23/4/2018;EDESUR;29/6/2018;201805;05/2018;4.618,23 ARS;0;0;0;1052;4859,68;1.737,79 ARS;0;0,85;2018;1.315.407.358;1.315.407.358;0;ok;0;0;0;0;0;0;0;0;0;-34,5996441;-58,3704638;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;0;METROBUS
1;3651999;68221905;6.299,51 ARS;0;PASEO COLON AV            161  1036               ;GCBA - METROBUS DEL BAJO      ;BT;4755059;1623,0;18/3/2018;18/4/2018;EDESUR;29/6/2018;201805;05/2018;4.409,66 ARS;0;0;0;1006;4645,03;1.654,48 ARS;0;0,85;2018;1.257.306.327;1.257.306.327;0;ok;0;0;0;0;0;0;0;0;0;-34,6096388;-58,3697308;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;0;METROBUS
1;7459230;68221878;12.948,05 ARS;0;DEFENSA 229  1065                                 ;MUSEO DE LA CIUDAD            ;BT;3414461;3313,0;20/3/2018;23/4/2018;EDESUR;29/6/2018;201805;05/2018;9.063,64 ARS;0;0;0;2053;9816,42;3.131,63 ARS;0;0,85;2018;2.566.516.241;2.566.516.241;0;ok;0;0;0;0;0;0;0;0;0;-34,6105131;-58,3720754;MUSEO DE LA CIUDAD DE BUENOS AIRES;MINISTERIO DE CULTURA;0;MUSEO DE LA CIUDAD
1;73302661;67717322;3.267,05 ARS;0;RIO CUARTO 2774 LOCAL1265                         ;GCBA - DIRECCION DE RECICLADO ;BT;4769333;799,0;12/3/2018;10/4/2018;EDESUR;29/6/2018;201805;05/2018;2.286,94 ARS;0;0;0;495;2286,74;980,31 ARS;0;0,85;2018;618.969.658;618.969.658;0;ok;0;0;0;0;0;0;0;0;0;-34,6521888;-58,3845601;DG RECICLADO J. 35;MINISTERIO DE AMBIENTE Y ESPACIO PUBLICO;0;DG RECICLADO J. 35
1;3652569;68221907;886,08 ARS;0;ALEM LEANDRO AV           410  1036               ;GCBA - METROBUS DEL BAJO      ;BT;4755066;160,0;18/3/2018;18/4/2018;EDESUR;29/6/2018;201805;05/2018;620,26 ARS;0;0;0;99;401,28;484,80 ARS;0;0,85;2018;1.239.488.677;1.239.488.677;0;ok;0;0;0;0;0;0;0;0;0;-34,6030004;-58,3704311;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;0;METROBUS
1;3655306;68209978;41.244,36 ARS;0;RIVADAVIA AV              7301 OBRA1406           ;GCBA - CENTRO DE TRANSBORDO FL;BT;4775573;725,0;15/3/2018;15/4/2018;EDESUR;29/6/2018;201805;05/2018;28.871,05 ARS;0;0;0;449;1818,3;39.426,06 ARS;0;0,85;2018;5.616.433.067;5.616.433.067;0;ok;0;0;0;0;0;0;0;0;0;-34,6302042;-58,4685019;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;0;METROBUS
1;1002652;68364372;9.913,25 ARS;0;B PIEDRAB FTE ESC 55A          1439               ;UNIDAD SANITARIA              ;BT;2000035;2520,0;25/3/2018;25/4/2018;EDESUR;29/6/2018;201805;05/2018;6.939,28 ARS;0;0;0;1562;7466,76;2.446,49 ARS;0;0,85;2018;1.952.194.666;1.952.194.666;0;ok;7.250.888.783;800;0;0;0;0;0;0;0;-34,6780538;-58,4928629;Unidad Sanitaria Movil;MINISTERIO DE SALUD;0;MINISTERIO DE SALUD J.40
1;3652006;70400449;7.992,06 ARS;0;ALEM LEANDRO AV           797  1036               ;GCBA - METROBUS DEL BAJO      ;BT;4755274;2015,0;19/4/2018;19/5/2018;EDESUR;1/8/2018;201806;06/2018;5.594,44 ARS;0;0;0;1249;5970,45;2.021,61 ARS;0;0,85;2018;1.560.981.052;1.560.981.052;0;ok;0;0;0;0;0;0;0;0;0;-34,598407;-58,3709619;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;0;METROBUS
1;3651999;70295394;7.247,61 ARS;0;PASEO COLON AV            161  1036               ;GCBA - METROBUS DEL BAJO      ;BT;4755059;1886,0;18/4/2018;18/5/2018;EDESUR;1/8/2018;201806;06/2018;5.073,33 ARS;0;0;0;1169;5397,73;1.849,88 ARS;0;0,85;2018;1.461.047.278;1.461.047.278;0;ok;0;0;0;0;0;0;0;0;0;-34,6096388;-58,3697308;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;0;METROBUS
1;3652001;70400448;9.017,67 ARS;0;ALEM LEANDRO AV           693  .1036              ;GCBA - METROBUS DEL BAJO      ;BT;4755270;2293,0;23/4/2018;21/5/2018;EDESUR;1/8/2018;201806;06/2018;6.312,37 ARS;0;0;0;1421;6794,16;2.223,51 ARS;0;0,85;2018;177.634.221;177.634.221;0;ok;0;0;0;0;0;0;0;0;0;-34,5996441;-58,3704638;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;0;METROBUS
1;73302661;69844107;3.270,70 ARS;0;RIO CUARTO 2774 LOCAL1265                         ;GCBA - DIRECCION DE RECICLADO ;BT;4769333;800,0;10/4/2018;9/5/2018;EDESUR;1/8/2018;201806;06/2018;2.289,49 ARS;0;0;0;496;2289,6;981,10 ARS;0;0,85;2018;6.197.443.384;6.197.443.384;0;ok;0;0;0;0;0;0;0;0;0;-34,6521888;-58,3845601;DG RECICLADO J. 35;MINISTERIO DE AMBIENTE Y ESPACIO PUBLICO;0;DG RECICLADO J. 35
1;3652573;70295395;8.060,09 ARS;0;ALEM LEANDRO AV           204  1036               ;GCBA - METROBUS DEL BAJO      ;BT;4755062;2033,0;18/4/2018;18/5/2018;EDESUR;1/8/2018;201806;06/2018;5.642,06 ARS;0;0;0;1260;6023,78;2.036,31 ARS;0;0,85;2018;15.749.253;15.749.253;0;ok;0;0;0;0;0;0;0;0;0;-34,6052501;-58,3703222;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;0;METROBUS
1;7459230;70295382;11.074,94 ARS;0;DEFENSA 229  1065                                 ;MUSEO DE LA CIUDAD            ;BT;3414461;2834,0;23/4/2018;22/5/2018;EDESUR;1/8/2018;201806;06/2018;7.752,46 ARS;0;0;0;1756;8397,14;2.677,80 ARS;0;0,85;2018;2.195.444.319;2.195.444.319;0;ok;0;0;0;0;0;0;0;0;0;-34,6105131;-58,3720754;MUSEO DE LA CIUDAD DE BUENOS AIRES;MINISTERIO DE CULTURA;0;MUSEO DE LA CIUDAD
1;1002652;70557868;3.821,62 ARS;0;B PIEDRAB FTE ESC 55A          1439               ;UNIDAD SANITARIA              ;BT;2000035;2485,0;25/4/2018;25/5/2018;EDESUR;1/8/2018;201806;06/2018;2.675,13 ARS;0;0;0;1540;7363,06;-3.541,44 ARS;0;0,85;2018;1.925.080.851;1.925.080.851;0;ok;7.250.888.783;800;0;0;0;0;0;0;0;-34,6780538;-58,4928629;Unidad Sanitaria Movil;MINISTERIO DE SALUD;0;MINISTERIO DE SALUD J.40
1;3652569;70295396;10.014,11 ARS;0;ALEM LEANDRO AV           410  1036               ;GCBA - METROBUS DEL BAJO      ;BT;4755066;2550,0;18/4/2018;18/5/2018;EDESUR;1/8/2018;201806;06/2018;7.009,88 ARS;0;0;0;1580;7555,65;2.458,46 ARS;0;0,85;2018;1.975.435.079;1.975.435.079;0;ok;0;0;0;0;0;0;0;0;0;-34,6030004;-58,3704311;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;0;METROBUS
1;3655306;70137010;2.786,11 ARS;0;RIVADAVIA AV              7301 OBRA1406           ;GCBA - CENTRO DE TRANSBORDO FL;BT;4775573;750,0;15/4/2018;17/5/2018;EDESUR;1/8/2018;201806;06/2018;1.950,28 ARS;0;0;0;465;1881;905,11 ARS;0;0,85;2018;5.810.103.173;5.810.103.173;0;ok;0;0;0;0;0;0;0;0;0;-34,6302042;-58,4685019;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;0;METROBUS
1;15000622;70400413;781,62 ARS;0;BARRIO LUGANO 1Y2 EDIF 23   1439                  ;BIBLIOTECA CHORROARIN         ;BT;2001876;132,0;20/4/2018;21/5/2018;EDESUR;1/8/2018;201806;06/2018;547,13 ARS;0;0;0;82;331,06;450,56 ARS;0;0,85;2018;1.022.578.158;1.022.578.158;0;ok;3.208.683.529;350;0;0;0;0;0;0;0;-34,6839261;-58,4652489;D.G. LIBRO Y PROM. LECTURA J. 50;MINISTERIO DE CULTURA;0;D.G. LIBRO Y PROM. LECTURA J. 50
1;3652573;72268823;8.333,42 ARS;0;ALEM LEANDRO AV           204  1036               ;GCBA - METROBUS DEL BAJO      ;BT;4755062;2102,0;18/5/2018;18/6/2018;EDESUR;29/8/2018;201807;07/2018;5.833,39 ARS;0;0;0;1303;6228,23;2.105,19 ARS;0;0,85;2018;1.628.378.249;1.628.378.249;0;ok;0;0;0;0;0;0;0;0;0;-34,6052501;-58,3703222;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;0;METROBUS
1;3651999;72268822;7.489,69 ARS;0;PASEO COLON AV            161  1036               ;GCBA - METROBUS DEL BAJO      ;BT;4755059;1949,0;18/5/2018;18/6/2018;EDESUR;29/8/2018;201807;07/2018;5.242,78 ARS;0;0;0;1208;5578,04;1.911,65 ARS;0;0,85;2018;1.509.852.144;1.509.852.144;0;ok;0;0;0;0;0;0;0;0;0;-34,6096388;-58,3697308;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;0;METROBUS
1;3652001;72379019;9.340,14 ARS;0;ALEM LEANDRO AV           693  .1036              ;GCBA - METROBUS DEL BAJO      ;BT;4755270;2375,0;21/5/2018;19/6/2018;EDESUR;29/8/2018;201807;07/2018;6.538,10 ARS;0;0;0;1472;7037,13;2.303,01 ARS;0;0,85;2018;1.839.866.005;1.839.866.005;0;ok;0;0;0;0;0;0;0;0;0;-34,5996441;-58,3704638;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;0;METROBUS
1;3652569;72268824;10.351,68 ARS;0;ALEM LEANDRO AV           410  1036               ;GCBA - METROBUS DEL BAJO      ;BT;4755066;2636,0;18/5/2018;18/6/2018;EDESUR;29/8/2018;201807;07/2018;7.246,18 ARS;0;0;0;1634;7810,47;2.541,21 ARS;0;0,85;2018;2.042.057.595;2.042.057.595;0;ok;0;0;0;0;0;0;0;0;0;-34,6030004;-58,3704311;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;0;METROBUS
1;15000622;72588815;799,67 ARS;0;BARRIO LUGANO 1Y2 EDIF 23   1439                  ;BIBLIOTECA CHORROARIN         ;BT;2001876;133,0;21/5/2018;21/6/2018;EDESUR;29/8/2018;201807;07/2018;559,77 ARS;0;0;0;82;333,56;466,11 ARS;0;0,85;2018;1.030.324.963;1.030.324.963;0;ok;3.208.683.529;350;0;0;0;0;0;0;0;-34,6839261;-58,4652489;D.G. LIBRO Y PROM. LECTURA J. 50;MINISTERIO DE CULTURA;0;D.G. LIBRO Y PROM. LECTURA J. 50
1;3655306;72268827;1.950,92 ARS;0;RIVADAVIA AV              7301 OBRA1406           ;GCBA - CENTRO DE TRANSBORDO FL;BT;4775573;489,0;17/5/2018;18/6/2018;EDESUR;29/8/2018;201807;07/2018;1.365,64 ARS;0;0;0;303;1226,41;724,51 ARS;0;0,85;2018;3.788.187.268;3.788.187.268;0;ok;0;0;0;0;0;0;0;0;0;-34,6302042;-58,4685019;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;0;METROBUS
